무한도전,,,0,NNP,*,T,무한도전,*,*,*,*,*
중국 QQ뮤직,,,0,NNP,*,T,중국 QQ뮤직,*,*,*,*,*
네이버 V앱,,,0,NNP,*,T,네이버 V앱,*,*,*,*,*
올레,,,0,NNP,*,T,올레,*,*,*,*,*
벅스,,,0,NNP,*,F,벅스,*,*,*,*,*
엠넷,,,0,NNP,*,T,엠넷,*,*,*,*,*
지니,,,0,NNP,*,F,지니,*,*,*,*,*
네이버,,,0,NNP,*,F,네이버,*,*,*,*,*
JTBC,,,0,NNP,*,T,JTBC,*,*,*,*,*
뮤직뱅크,,,0,NNP,*,F,뮤직뱅크,*,*,*,*,*
인기가요,,,0,NNP,*,F,인기가요,*,*,*,*,*
엠카운트다운,,,0,NNP,*,T,엠카운트다운,*,*,*,*,*
음악중심,,,0,NNP,*,T,음악중심,*,*,*,*,*
쇼음악중심,,,0,NNP,*,T,쇼음악중심,*,*,*,*,*
빌보드,,,0,NNP,*,F,빌보드,*,*,*,*,*
위버스,,,0,NNP,*,F,위버스,*,*,*,*,*
인스타그램,,,0,NNP,*,T,인스타그램,*,*,*,*,*
채널A,,,0,NNP,*,T,채널A,*,*,*,*,*
카카오TV,,,0,NNP,*,T,카카오TV,*,*,*,*,*
네이버TV,,,0,NNP,*,T,네이버TV,*,*,*,*,*
걸스플래닛,,,0,NNP,*,T,걸스플래닛,*,*,*,*,*
보이스코리아,,,0,NNP,*,F,보이스코리아,*,*,*,*,*
스우파,,,0,NNP,*,F,스우파,*,*,*,*,*
아이랜드,,,0,NNP,*,F,아이랜드,*,*,*,*,*
주간아이돌,,,0,NNP,*,T,주간아이돌,*,*,*,*,*
프로듀스101,,,0,NNP,*,T,프로듀스101,*,*,*,*,*
한터차트,,,0,NNP,*,F,한터차트,*,*,*,*,*
인스타,,,0,NNP,*,F,인스타,*,*,*,*,*
가온차트,,,0,NNP,*,F,가온차트,*,*,*,*,*
가요대축제,,,0,NNP,*,T,가요대축제,*,*,*,*,*
디시인사이드,,,0,NNP,*,F,디시인사이드,*,*,*,*,*
디씨,,,0,NNP,*,F,디씨,*,*,*,*,*
브이앱,,,0,NNP,*,T,브이앱,*,*,*,*,*
엠카,,,0,NNP,*,F,엠카,*,*,*,*,*
펨코,,,0,NNP,*,F,펨코,*,*,*,*,*
Korean Music Awards,,,0,NNP,*,T,Korean Music Awards,*,*,*,*,*
한국대중음악상,,,0,NNP,*,T,한국대중음악상,*,*,*,*,*
서울가요대상,,,0,NNP,*,T,서울가요대상,*,*,*,*,*
