전라남도,,,0,NNP,지명,F,전라남도,*,*,*,*,*
전라북도,,,0,NNP,지명,F,전라북도,*,*,*,*,*
제주도,,,0,NNP,지명,F,제주도,*,*,*,*,*
울릉도,,,0,NNP,지명,F,울릉도,*,*,*,*,*
독도,,,0,NNP,지명,F,독도,*,*,*,*,*
철원,,,0,NNP,지명,T,철원,*,*,*,*,*
동주천,,,0,NNP,지명,T,동주천,*,*,*,*,*
의정부,,,0,NNP,지명,F,의정부,*,*,*,*,*
남양주,,,0,NNP,지명,F,남양주,*,*,*,*,*
가평,,,0,NNP,지명,T,가평,*,*,*,*,*
춘천,,,0,NNP,지명,T,춘천,*,*,*,*,*
인제,,,0,NNP,지명,T,인제,*,*,*,*,*
속초,,,0,NNP,지명,F,속초,*,*,*,*,*
인천,,,0,NNP,지명,T,인천,*,*,*,*,*
서울,,,0,NNP,지명,T,서울,*,*,*,*,*
과천,,,0,NNP,지명,T,과천,*,*,*,*,*
용인,,,0,NNP,지명,T,용인,*,*,*,*,*
이천,,,0,NNP,지명,T,이천,*,*,*,*,*
여주,,,0,NNP,지명,F,여주,*,*,*,*,*
원주,,,0,NNP,지명,F,원주,*,*,*,*,*
수원,,,0,NNP,지명,T,수원,*,*,*,*,*
평택,,,0,NNP,지명,T,평택,*,*,*,*,*
천안,,,0,NNP,지명,T,천안,*,*,*,*,*
당진,,,0,NNP,지명,T,당진,*,*,*,*,*
서산,,,0,NNP,지명,T,서산,*,*,*,*,*
보령,,,0,NNP,지명,T,보령,*,*,*,*,*
공주,,,0,NNP,지명,F,공주,*,*,*,*,*
군산,,,0,NNP,지명,T,군산,*,*,*,*,*
익산,,,0,NNP,지명,T,익산,*,*,*,*,*
세종,,,0,NNP,지명,T,세종,*,*,*,*,*
전주,,,0,NNP,지명,F,전주,*,*,*,*,*
대전,,,0,NNP,지명,T,대전,*,*,*,*,*
무주,,,0,NNP,지명,F,무주,*,*,*,*,*
충주,,,0,NNP,지명,F,충주,*,*,*,*,*
문경,,,0,NNP,지명,T,문경,*,*,*,*,*
상주,,,0,NNP,지명,F,상주,*,*,*,*,*
김천,,,0,NNP,지명,T,김천,*,*,*,*,*
구미,,,0,NNP,지명,F,구미,*,*,*,*,*
충주,,,0,NNP,지명,F,충주,*,*,*,*,*
제천,,,0,NNP,지명,T,제천,*,*,*,*,*
김제,,,0,NNP,지명,T,김제,*,*,*,*,*
정읍,,,0,NNP,지명,T,정읍,*,*,*,*,*
신안,,,0,NNP,지명,T,신안,*,*,*,*,*
나주,,,0,NNP,지명,F,나주,*,*,*,*,*
광주,,,0,NNP,지명,F,광주,*,*,*,*,*
남원,,,0,NNP,지명,T,남원,*,*,*,*,*
함양,,,0,NNP,지명,T,함양,*,*,*,*,*
목포,,,0,NNP,지명,F,목포,*,*,*,*,*
진도,,,0,NNP,지명,F,진도,*,*,*,*,*
완도,,,0,NNP,지명,F,완도,*,*,*,*,*
고흥,,,0,NNP,지명,T,고흥,*,*,*,*,*
여수,,,0,NNP,지명,F,여수,*,*,*,*,*
순천,,,0,NNP,지명,T,순천,*,*,*,*,*
광양,,,0,NNP,지명,T,광양,*,*,*,*,*
여수,,,0,NNP,지명,F,여수,*,*,*,*,*
진주,,,0,NNP,지명,F,진주,*,*,*,*,*
사천,,,0,NNP,지명,T,사천,*,*,*,*,*
창원,,,0,NNP,지명,T,창원,*,*,*,*,*
부산,,,0,NNP,지명,T,부산,*,*,*,*,*
밀양,,,0,NNP,지명,T,밀양,*,*,*,*,*
대구,,,0,NNP,지명,F,대구,*,*,*,*,*
영천,,,0,NNP,지명,T,영천,*,*,*,*,*
경주,,,0,NNP,지명,F,경주,*,*,*,*,*
울산,,,0,NNP,지명,T,울산,*,*,*,*,*
포항,,,0,NNP,지명,T,포항,*,*,*,*,*
울진,,,0,NNP,지명,T,울진,*,*,*,*,*
강릉,,,0,NNP,지명,T,강릉,*,*,*,*,*
제부도,,,0,NNP,지명,F,제부도,*,*,*,*,*
김포,,,0,NNP,지명,F,김포,*,*,*,*,*
강남,,,0,NNP,지명,T,강남,*,*,*,*,*
강북,,,0,NNP,지명,T,강북,*,*,*,*,*
혜화,,,0,NNP,지명,F,혜화,*,*,*,*,*
대학로,,,0,NNP,지명,F,대학로,*,*,*,*,*
하남,,,0,NNP,지명,T,하남,*,*,*,*,*
사당,,,0,NNP,지명,T,사당,*,*,*,*,*
교대,,,0,NNP,지명,T,교대,*,*,*,*,*
왕십리,,,0,NNP,지명,F,왕십리,*,*,*,*,*
강변,,,0,NNP,지명,T,강변,*,*,*,*,*
잠실,,,0,NNP,지명,T,잠실,*,*,*,*,*
역삼,,,0,NNP,지명,T,역삼,*,*,*,*,*
합정,,,0,NNP,지명,T,합정,*,*,*,*,*
홍대,,,0,NNP,지명,T,홍대,*,*,*,*,*
신촌,,,0,NNP,지명,T,신촌,*,*,*,*,*
이대,,,0,NNP,지명,T,이대,*,*,*,*,*
이수,,,0,NNP,지명,F,이수,*,*,*,*,*
아현,,,0,NNP,지명,T,아현,*,*,*,*,*
인천공항,,,0,NNP,지명,T,인천공항,*,*,*,*,*
