이재진,,,0,NNP,인명,T,이재진,*,*,*,*,*
김재덕,,,0,NNP,인명,T,김재덕,*,*,*,*,*
장수원,,,0,NNP,인명,T,장수원,*,*,*,*,*
강성훈,,,0,NNP,인명,T,강성훈,*,*,*,*,*
강승윤,,,0,NNP,인명,T,강승윤,*,*,*,*,*
고지용,,,0,NNP,인명,T,고지용,*,*,*,*,*
구준회,,,0,NNP,인명,F,구준회,*,*,*,*,*
김동혁,,,0,NNP,인명,T,김동혁,*,*,*,*,*
김재덕,,,0,NNP,인명,T,김재덕,*,*,*,*,*
김진우,,,0,NNP,인명,F,김진우,*,*,*,*,*
김진환,,,0,NNP,인명,T,김진환,*,*,*,*,*
대성,,,0,NNP,인명,T,대성,*,*,*,*,*
도영,,,0,NNP,인명,T,도영,*,*,*,*,*
로제,,,0,NNP,인명,T,로제,*,*,*,*,*
리사,,,0,NNP,인명,F,리사,*,*,*,*,*
마시호,,,0,NNP,인명,F,마시호,*,*,*,*,*
바비,,,0,NNP,인명,F,바비,*,*,*,*,*
박정우,,,0,NNP,인명,F,박정우,*,*,*,*,*
방예담,,,0,NNP,인명,T,방예담,*,*,*,*,*
소정환,,,0,NNP,인명,T,소정환,*,*,*,*,*
송민호,,,0,NNP,인명,F,송민호,*,*,*,*,*
송윤형,,,0,NNP,인명,T,송윤형,*,*,*,*,*
승리,,,0,NNP,인명,F,승리,*,*,*,*,*
아사히,,,0,NNP,인명,F,아사히,*,*,*,*,*
요시,,,0,NNP,인명,F,요시,*,*,*,*,*
윤재혁,,,0,NNP,인명,T,윤재혁,*,*,*,*,*
은지원,,,0,NNP,인명,T,은지원,*,*,*,*,*
이수현,,,0,NNP,인명,T,이수현,*,*,*,*,*
이승훈,,,0,NNP,인명,T,이승훈,*,*,*,*,*
이재진,,,0,NNP,인명,T,이재진,*,*,*,*,*
이찬혁,,,0,NNP,인명,T,이찬혁,*,*,*,*,*
